date,customer_id,amount
2024-10-31,1077,19
2024-11-30,1077,19
2024-12-31,1077,19
2025-01-31,1077,19
2025-02-28,1077,99
2025-03-31,1077,29
2025-04-30,1077,29
2024-09-26,1078,29
2024-10-26,1078,29
2024-11-26,1078,29
2024-12-26,1078,49
2025-01-26,1078,19
2025-02-26,1078,19
2025-03-26,1078,29
2025-04-26,1078,99
2025-05-26,1078,29
2025-06-26,1078,49
2025-07-26,1078,49
2025-08-26,1078,29
2025-09-26,1078,29
2025-10-26,1078,29
2025-11-26,1078,29
2025-12-26,1078,29
2026-01-26,1078,49
2023-04-28,1079,19
2023-05-28,1079,29
2023-06-28,1079,19
2023-07-28,1079,19
2023-08-28,1079,29
2023-09-28,1079,19
2023-10-28,1079,29
2023-11-28,1079,19
2023-12-28,1079,19
2024-01-28,1079,29
2024-02-28,1079,29
2024-03-28,1079,19
2024-04-28,1079,29
2024-05-28,1079,49
2024-06-28,1079,49
2024-07-28,1079,19
2024-08-28,1079,29
2023-06-08,1080,19
2023-07-08,1080,19
2023-08-08,1080,49
2023-09-08,1080,19
2023-10-08,1080,99
2023-08-16,1081,49
2023-09-16,1081,29
2023-10-16,1081,29
2023-11-16,1081,49
2023-12-16,1081,29
2024-01-16,1081,19
2024-02-16,1081,19
2024-03-16,1081,49
2024-04-16,1081,19
2024-05-16,1081,29
2023-08-04,1082,49
2023-09-04,1082,29
2023-10-04,1082,49
2023-11-04,1082,19
2023-12-04,1082,49
2024-01-04,1082,19
2024-02-04,1082,19
2024-03-04,1082,19
2024-04-04,1082,49
2024-05-04,1082,99
2024-06-04,1082,19
2024-07-04,1082,49
2024-08-04,1082,29
2024-09-04,1082,49
2024-10-04,1082,19
2024-11-04,1082,29
2024-12-04,1082,19
2024-11-26,1083,99
2024-12-26,1083,19
2025-01-26,1083,49
2025-02-26,1083,29
2025-03-26,1083,29
2025-04-26,1083,19
2025-05-26,1083,29
2023-01-15,1084,29
2023-02-15,1084,99
2023-03-15,1084,99
2023-04-15,1084,49
2023-05-15,1084,29
2023-06-15,1084,49
2023-07-15,1084,19
2023-08-15,1084,19
2023-09-15,1084,29
2023-10-15,1084,49
2023-11-15,1084,99
2023-12-15,1084,19
2024-01-15,1084,49
2024-02-15,1084,49
2024-03-15,1084,29
2024-04-15,1084,19
2023-06-06,1085,29
2023-07-06,1085,29
2023-08-06,1085,29
2023-09-06,1085,49
2023-10-06,1085,19
2023-11-06,1085,19
2023-12-06,1085,29
2024-01-06,1085,19
2024-02-06,1085,99
2024-03-06,1085,19
2024-04-06,1085,29
2024-10-09,1086,19
2024-11-09,1086,49
2024-12-09,1086,19
2023-09-18,1087,19
2023-10-18,1087,99
2023-11-18,1087,19
2023-12-18,1087,29
2024-01-18,1087,19
2024-02-18,1087,19
2024-03-18,1087,49
2024-04-18,1087,49
2024-05-18,1087,19
2024-06-18,1087,29
2024-07-18,1087,49
2024-08-18,1087,49
2023-06-06,1088,49
2023-07-06,1088,29
2023-02-16,1089,29
2023-03-16,1089,99
2023-04-16,1089,19
2023-05-16,1089,19
2023-06-16,1089,19
2023-07-16,1089,19
2023-08-16,1089,19
2023-09-16,1089,49
2023-10-16,1089,29
2023-11-16,1089,19
2023-12-16,1089,19
2024-01-16,1089,19
2023-11-20,1090,49
2023-12-20,1090,29
2024-11-15,1091,99
2024-12-15,1091,29
2025-01-15,1091,99
2025-02-15,1091,19
2025-03-15,1091,49
2025-04-15,1091,29
2025-05-15,1091,49
2023-05-10,1092,19
2023-06-10,1092,19
2023-07-10,1092,99
2023-08-10,1092,19
2023-09-10,1092,29
2023-10-10,1092,99
2023-11-10,1092,99
2023-12-10,1092,29
2024-01-10,1092,19
2024-02-10,1092,19
2024-03-10,1092,49
2024-04-10,1092,99
2024-05-10,1092,29
2024-06-10,1092,49
2024-02-15,1093,29
2024-03-15,1093,19
2024-04-15,1093,19
2024-05-15,1093,49
2024-06-15,1093,19
2024-07-15,1093,29
2024-08-15,1093,29
2023-04-05,1094,49
2023-05-05,1094,29
2023-06-05,1094,99
2024-09-18,1095,19
2024-10-18,1095,99
2024-11-18,1095,19
2024-12-18,1095,29
2025-01-18,1095,49
2025-02-18,1095,19
2025-03-18,1095,99
2025-04-18,1095,49
2025-05-18,1095,19
2023-10-19,1096,19
2023-11-19,1096,49
2023-12-19,1096,99
2024-01-19,1096,19
2024-02-19,1096,29
2024-03-19,1096,29
2023-10-10,1097,19
2023-11-10,1097,19
2023-12-10,1097,29
2024-01-10,1097,29
2024-02-10,1097,49
2024-03-10,1097,19
2024-04-10,1097,49
2024-05-10,1097,29
2024-06-10,1097,49
2024-07-10,1097,29
2024-08-10,1097,49
2024-09-10,1097,49
2024-10-10,1097,29
2024-11-10,1097,19
2024-12-10,1097,99
2025-01-10,1097,49
2025-02-10,1097,99
2023-03-10,1098,19
2023-04-10,1098,99
2023-05-10,1098,29
2024-10-21,1099,29
2024-11-21,1099,19
2024-12-21,1099,49
2025-01-21,1099,49
2025-02-21,1099,19
2025-03-21,1099,29
2025-04-21,1099,49
2025-05-21,1099,19
2025-06-21,1099,19
2025-07-21,1099,19
2023-01-11,1100,29
2023-02-11,1100,19
2023-03-11,1100,29
2023-04-11,1100,49
2023-09-11,1101,49
2023-10-11,1101,19
2023-11-11,1101,19
2023-12-11,1101,29
2024-01-11,1101,49
2024-02-11,1101,49
2024-03-11,1101,29
2024-04-11,1101,19
2024-05-11,1101,19
2024-06-11,1101,49
2024-07-11,1101,19
2024-07-03,1102,29
2024-08-03,1102,99
2024-09-03,1102,29
2024-10-03,1102,19
2024-11-03,1102,29
2024-12-03,1102,19
2025-01-03,1102,19
2025-02-03,1102,19
2025-03-03,1102,29
2025-04-03,1102,19
2025-05-03,1102,29
2025-06-03,1102,99
2025-07-03,1102,49
2023-05-14,1103,29
2023-06-14,1103,49
2023-07-14,1103,19
2023-08-14,1103,49
2023-09-14,1103,29
2023-10-14,1103,29
2023-11-14,1103,99
2023-12-14,1103,49
2024-01-14,1103,49
2024-02-14,1103,19
2024-03-14,1103,29
2024-04-14,1103,29
2024-12-12,1104,29
2025-01-12,1104,19
2025-02-12,1104,19
2023-01-23,1105,49
2023-02-23,1105,99
2023-03-23,1105,29
2023-12-12,1106,99
2024-01-12,1106,29
2024-02-12,1106,49
2024-03-12,1106,29
2024-04-12,1106,29
2024-05-12,1106,19
2024-06-12,1106,29
2024-07-12,1106,49
2024-08-12,1106,19
2023-10-29,1107,29
2023-11-29,1107,99
2023-12-29,1107,19
2024-01-29,1107,49
2024-02-29,1107,99
2023-12-29,1108,19
2024-01-29,1108,19
2024-02-29,1108,19
2024-03-29,1108,49
2024-04-29,1108,49
2024-05-29,1108,29
2024-06-29,1108,19
2024-07-29,1108,19
2024-08-29,1108,49
2024-01-31,1109,19
2024-02-29,1109,19
2024-03-31,1109,19
2023-08-06,1110,29
2023-09-06,1110,29
2023-10-06,1110,99
2023-11-06,1110,29
2023-12-06,1110,19
2024-01-06,1110,19
2024-02-06,1110,19
2024-03-06,1110,29
2024-04-06,1110,19
2024-05-06,1110,19
2023-05-21,1111,99
2023-06-21,1111,19
2023-07-21,1111,49
2023-08-21,1111,49
2023-09-21,1111,19
2023-10-21,1111,19
2024-09-07,1112,49
2024-10-07,1112,19
2024-11-07,1112,29
2024-12-07,1112,19
2025-01-07,1112,99
2025-02-07,1112,99
2025-03-07,1112,29
2025-04-07,1112,29
2025-05-07,1112,49
2025-06-07,1112,49
2025-07-07,1112,29
2025-08-07,1112,99
2025-09-07,1112,29
2025-10-07,1112,29
2025-11-07,1112,49
2025-12-07,1112,29
2023-07-29,1113,19
2023-08-29,1113,19
2023-09-29,1113,19
2024-09-14,1114,19
2024-10-14,1114,49
2024-11-14,1114,19
2024-12-14,1114,19
2025-01-14,1114,19
2025-02-14,1114,49
2025-03-14,1114,19
2025-04-14,1114,19
2025-05-14,1114,29
2025-06-14,1114,19
2025-07-14,1114,99
2025-08-14,1114,29
2025-09-14,1114,19
2025-10-14,1114,19
2025-11-14,1114,29
2024-09-07,1115,49
2024-10-07,1115,19
2024-11-07,1115,29
2024-11-13,1116,99
2024-04-04,1117,19
2024-05-04,1117,19
2024-06-04,1117,49
2024-07-04,1117,29
2024-08-04,1117,19
2024-09-04,1117,49
2024-10-04,1117,49
2023-12-22,1118,19
2024-01-22,1118,29
2023-11-20,1119,19
2023-12-20,1119,19
2024-01-20,1119,29
2024-02-20,1119,99
2024-03-20,1119,19
2024-04-20,1119,19
2024-05-20,1119,19
2024-06-20,1119,49
2024-07-20,1119,19
2024-08-20,1119,29
2024-09-20,1119,19
2024-10-20,1119,29
2024-11-20,1119,19
2024-12-20,1119,29
2025-01-20,1119,19
2023-05-13,1120,49
2023-06-13,1120,29
2023-07-13,1120,19
2023-08-13,1120,19
2023-09-13,1120,29
2023-10-13,1120,29
2023-11-13,1120,29
2023-12-13,1120,49
2024-01-13,1120,49
2024-02-13,1120,49
2024-03-13,1120,19
2024-04-13,1120,29
2024-05-13,1120,19
2023-05-07,1121,19
2023-06-07,1121,49
2023-07-07,1121,29
2023-04-16,1122,19
2023-05-16,1122,19
2023-06-16,1122,29
2024-08-26,1123,49
2024-09-26,1123,19
2024-10-26,1123,29
2024-11-26,1123,19
2024-12-26,1123,99
2025-01-26,1123,29
2025-02-26,1123,99
2025-03-26,1123,19
2025-04-26,1123,49
2025-05-26,1123,49
2025-06-26,1123,49
2025-07-26,1123,19
2025-08-26,1123,19
2025-09-26,1123,19
2025-10-26,1123,19
2024-01-13,1124,49
2024-02-13,1124,99
2024-03-13,1124,19
2024-04-13,1124,29
2023-02-20,1125,19
2023-03-20,1125,29
2023-04-20,1125,29
2023-05-20,1125,19
2023-06-20,1125,49
2023-07-20,1125,49
2023-08-20,1125,99
2023-09-20,1125,19
2023-10-20,1125,29
2023-11-20,1125,29
2023-12-20,1125,19
2024-01-20,1125,29
2024-02-20,1125,49
2024-03-20,1125,19
2023-01-29,1126,29
2023-02-28,1126,19
2023-03-29,1126,29
2023-04-29,1126,49
2023-05-29,1126,29
2023-06-29,1126,29
2023-07-29,1126,29
2023-08-29,1126,49
2024-04-06,1127,19
2024-05-06,1127,29
2024-06-06,1127,19
2023-10-23,1128,29
2023-11-23,1128,49
2023-12-23,1128,29
2024-01-23,1128,19
2024-02-23,1128,19
2024-03-23,1128,29
2024-04-23,1128,29
2024-05-23,1128,49
2024-06-23,1128,19
2024-07-23,1128,19
2024-08-23,1128,19
2024-09-23,1128,19
2024-10-23,1128,19
2024-11-23,1128,49
2024-12-23,1128,19
2025-01-23,1128,29
2023-10-24,1129,49
2023-11-24,1129,29
2023-12-24,1129,29
2024-01-24,1129,49
2024-02-24,1129,19
2024-03-24,1129,49
2024-04-24,1129,29
2024-12-26,1130,49
2025-01-26,1130,49
2025-02-26,1130,29
2025-03-26,1130,49
2025-04-26,1130,29
2024-02-11,1131,29
2024-03-11,1131,49
2024-04-11,1131,29
2024-05-11,1131,19
2024-06-11,1131,19
2024-07-11,1131,49
2024-08-11,1131,19
2024-09-11,1131,49
2024-10-11,1131,19
2024-11-11,1131,49
2024-12-11,1131,99
2025-01-11,1131,29
2025-02-11,1131,29
2025-03-11,1131,29
2025-04-11,1131,29
2025-05-11,1131,29
2025-06-11,1131,19
2024-09-04,1132,19
2024-10-04,1132,19
2024-11-04,1132,29
2024-02-09,1133,19
2024-03-09,1133,29
2024-04-09,1133,49
2024-05-09,1133,29
2024-06-09,1133,19
2023-12-12,1134,19
2024-01-12,1134,29
2024-02-12,1134,19
2024-03-12,1134,19
2024-04-12,1134,49
2024-05-12,1134,19
2024-06-12,1134,19
2024-07-12,1134,49
2024-09-13,1135,19
2024-10-13,1135,19
2024-11-13,1135,19
2024-12-13,1135,49
2025-01-13,1135,29
2024-02-24,1136,19
2024-03-24,1136,29
2024-04-24,1136,29
2024-05-24,1136,19
2024-06-24,1136,29
2023-07-01,1137,29
2023-08-01,1137,19
2023-09-01,1137,49
2023-01-01,1138,29
2023-02-01,1138,29
2023-03-01,1138,29
2023-04-01,1138,29
2024-07-20,1139,19
2024-08-20,1139,19
2024-09-20,1139,49
2024-10-20,1139,29
2024-11-20,1139,29
2024-12-20,1139,19
2024-01-06,1140,19
2024-02-06,1140,19
2024-03-06,1140,19
2024-04-06,1140,19
2024-05-06,1140,19
2024-06-06,1140,49
2024-07-06,1140,19
2024-08-06,1140,19
2024-09-06,1140,49
2024-10-06,1140,19
2024-10-22,1141,19
2024-11-22,1141,49
2024-12-22,1141,19
2025-01-22,1141,29
2025-02-22,1141,99
2025-03-22,1141,19
2025-04-22,1141,49
2025-05-22,1141,49
2025-06-22,1141,19
2025-07-22,1141,29
2025-08-22,1141,19
2025-09-22,1141,49
2025-10-22,1141,29
2025-11-22,1141,29
2024-03-06,1142,19
2024-04-06,1142,49
2024-05-06,1142,49
2024-06-06,1142,49
2024-07-06,1142,49
2024-08-06,1142,29
2024-09-06,1142,99
2024-10-06,1142,19
2024-11-06,1142,29
2024-12-06,1142,19
2025-01-06,1142,99
2025-02-06,1142,49
2025-03-06,1142,49
2025-04-06,1142,19
2025-05-06,1142,49
2025-06-06,1142,49
2025-07-06,1142,29
2023-11-05,1143,49
2023-12-05,1143,29
2024-01-05,1143,29
2023-05-17,1144,19
2023-06-17,1144,19
2023-07-17,1144,19
2023-08-17,1144,19
2023-09-17,1144,99
2023-10-17,1144,29
2023-11-17,1144,19
2023-12-17,1144,29
2023-07-21,1145,29
2023-08-21,1145,19
2023-09-21,1145,19
2023-10-21,1145,49
2023-11-21,1145,49
2023-12-21,1145,19
2024-01-21,1145,29
2024-02-21,1145,19
2024-03-21,1145,49
2024-04-21,1145,19
2024-05-21,1145,49
2024-06-21,1145,29
2024-07-21,1145,19
2024-08-21,1145,49
2024-03-11,1146,19
2024-04-11,1146,49
2024-05-11,1146,49
2024-06-11,1146,49
2024-07-11,1146,99
2024-08-11,1146,29
2024-09-11,1146,29
2024-10-11,1146,49
2024-11-11,1146,29
2024-12-11,1146,29
2025-01-11,1146,19
2023-11-09,1147,29
2023-12-09,1147,29
2024-01-09,1147,29
2024-02-09,1147,19
2024-03-09,1147,19
2024-04-09,1147,29
2024-05-09,1147,29
2024-06-09,1147,49
2024-07-09,1147,29
2024-08-09,1147,99
2024-09-09,1147,19
2024-10-09,1147,99
2024-11-09,1147,19
2024-12-09,1147,29
2025-01-09,1147,29
2025-02-09,1147,19
2023-04-27,1148,19
2023-05-27,1148,29
2023-06-27,1148,29
2023-07-27,1148,29
2023-08-27,1148,19
2023-09-27,1148,99
2023-10-27,1148,19
2023-11-27,1148,49
2023-12-27,1148,19
2024-10-27,1149,49
2024-11-27,1149,29
2024-12-27,1149,19
2025-01-27,1149,19
2025-02-27,1149,19
2025-03-27,1149,29
2025-04-27,1149,19
2025-05-27,1149,49
2025-06-27,1149,29
2025-07-27,1149,49
2025-08-27,1149,29
2025-09-27,1149,19
2025-10-27,1149,99
2025-11-27,1149,19
2024-07-28,1150,29
2024-08-28,1150,49
2024-09-28,1150,99
2024-10-28,1150,99
2024-11-28,1150,19
2024-12-28,1150,99
2025-01-28,1150,19
2025-02-28,1150,19
2025-03-28,1150,29
2025-04-28,1150,29
2025-05-28,1150,29
2025-06-28,1150,29
2025-07-28,1150,99
2025-08-28,1150,19
2025-09-28,1150,19
2025-10-28,1150,99
2023-09-01,1151,19
2023-10-01,1151,29
2023-11-01,1151,29
2023-12-01,1151,29
2024-01-01,1151,29
2024-02-01,1151,19
2024-03-01,1151,19
2024-04-01,1151,99
2024-05-01,1151,29
2024-06-01,1151,19
2024-07-01,1151,19
2024-08-01,1151,29
2024-09-01,1151,29
2024-10-01,1151,29
2024-06-20,1152,99
2024-07-20,1152,29
2024-08-20,1152,29
2024-08-24,1153,29
2024-09-24,1153,49
2023-03-16,1154,49
2023-04-16,1154,99
2023-05-16,1154,49
2023-06-16,1154,29
2023-07-16,1154,29
2023-08-16,1154,19
2023-09-16,1154,29
2023-10-16,1154,99
2023-11-16,1154,99
2023-12-16,1154,49
2024-01-16,1154,19
2024-02-16,1154,49
2024-03-16,1154,99
2024-04-16,1154,19
2024-05-16,1154,29
2024-01-21,1155,19
2024-02-21,1155,29
2024-03-21,1155,19
2024-04-21,1155,29
2024-05-21,1155,29
2024-06-21,1155,19
2024-07-21,1155,19
2024-08-21,1155,19
2024-09-21,1155,19
2024-10-21,1155,29
2024-11-21,1155,29
2024-12-21,1155,19
2025-01-21,1155,29
2023-07-29,1156,19
2023-08-29,1156,19
2023-09-29,1156,29
2023-10-29,1156,99
2023-11-29,1156,29
2023-12-29,1156,29
2024-01-29,1156,29
2024-02-29,1156,19
2024-03-29,1156,49
2024-04-29,1156,29
2024-05-29,1156,29
2024-04-19,1157,49
2024-05-19,1157,29
2024-06-19,1157,99
2024-07-19,1157,49
2024-08-19,1157,19
2024-09-19,1157,29
2024-10-19,1157,19
2024-11-19,1157,19
2024-12-19,1157,29
2024-02-22,1158,19
2024-03-22,1158,19
2024-04-22,1158,49
2024-05-22,1158,29
2024-06-22,1158,19
2024-07-22,1158,19
2024-08-22,1158,49
2024-09-22,1158,19
2024-10-22,1158,19
2024-11-22,1158,29
2023-12-13,1159,99
2024-01-13,1159,99
2024-02-13,1159,49
2024-03-13,1159,19
2024-04-13,1159,49
2024-05-13,1159,29
2024-06-13,1159,29
2024-07-13,1159,49
2024-08-13,1159,19
2024-09-13,1159,19
2024-10-13,1159,49
2024-11-13,1159,49
2024-12-13,1159,49
2025-01-13,1159,19
2025-02-13,1159,49
2025-03-13,1159,19
2024-06-12,1160,49
2024-07-12,1160,29
2024-08-12,1160,99
2024-09-12,1160,29
2024-10-12,1160,29
2024-11-12,1160,19
2024-12-12,1160,49
2025-01-12,1160,29
2025-02-12,1160,19
2025-03-12,1160,29
2025-04-12,1160,49
2025-05-12,1160,19
2024-10-01,1161,29
2024-11-01,1161,49
2024-12-01,1161,19
2025-01-01,1161,99
2025-02-01,1161,99
2025-03-01,1161,19
2025-04-01,1161,19
2025-05-01,1161,49
2025-06-01,1161,99
2025-07-01,1161,49
2023-06-28,1162,19
2023-07-28,1162,29
2023-08-28,1162,29
2023-09-28,1162,19
2023-10-28,1162,29
2023-07-01,1163,29
2023-08-01,1163,19
2023-09-01,1163,19
2023-10-01,1163,29
2023-11-01,1163,49
2023-12-01,1163,19
2024-01-01,1163,29
2024-02-01,1163,19
2024-03-01,1163,19
2024-04-01,1163,99
2024-05-01,1163,49
2024-06-01,1163,19
2024-07-01,1163,49
2024-08-01,1163,19
2024-09-01,1163,99
2024-10-01,1163,19
2024-10-25,1164,49
2024-11-25,1164,19
2024-12-25,1164,19
2025-01-25,1164,29
2025-02-25,1164,99
2025-03-25,1164,19
2025-04-25,1164,29
2025-05-25,1164,19
2025-06-25,1164,19
2025-07-25,1164,99
2025-08-25,1164,19
2025-09-25,1164,49
2025-10-25,1164,19
2025-11-25,1164,49
2025-12-25,1164,29
2026-01-25,1164,49
2023-01-25,1165,29
2023-02-25,1165,29
2023-03-25,1165,19
2023-04-25,1165,49
2023-05-25,1165,49
2023-06-25,1165,19
2023-07-25,1165,29
2023-08-25,1165,29
2023-09-25,1165,29
2023-10-25,1165,19
2023-11-25,1165,29
2023-06-29,1166,29
2023-07-29,1166,49
2023-08-29,1166,49
2024-12-10,1167,29
2025-01-10,1167,99
2025-02-10,1167,19
2025-03-10,1167,49
2025-04-10,1167,49
2025-05-10,1167,49
2025-06-10,1167,19
2025-07-10,1167,19
2025-08-10,1167,99
2025-09-10,1167,19
2025-10-10,1167,19
2025-11-10,1167,29
2025-12-10,1167,19
2026-01-10,1167,49
2026-02-10,1167,29
2024-05-15,1168,49
2024-06-15,1168,19
2024-07-15,1168,19
2024-08-15,1168,49
2024-09-15,1168,29
2024-10-15,1168,99
2024-11-15,1168,49
2024-12-15,1168,19
2023-06-10,1169,19
2023-06-26,1170,99
2023-07-26,1170,19
2023-08-26,1170,49
2023-09-26,1170,29
2023-10-26,1170,29
2023-11-26,1170,19
2023-12-26,1170,49
2024-01-26,1170,49
2024-02-26,1170,19
2024-03-26,1170,19
2024-04-26,1170,19
2024-05-26,1170,49
2024-06-26,1170,29
2024-07-26,1170,19
2024-08-26,1170,19
2023-10-12,1171,19
2023-11-12,1171,29
2023-12-12,1171,29
2024-01-12,1171,29
2024-02-12,1171,29
2024-03-12,1171,19
2023-03-04,1172,29
2023-04-04,1172,19
2023-05-04,1172,29
2023-06-04,1172,49
2023-07-04,1172,29
2023-08-04,1172,49
2023-09-04,1172,29
2023-10-04,1172,49
2023-11-04,1172,29
2023-12-04,1172,19
2024-01-04,1172,19
2024-02-04,1172,99
2024-03-04,1172,99
2024-04-04,1172,49
2024-05-04,1172,49
2024-10-23,1173,29
2024-11-23,1173,99
2024-12-23,1173,49
2025-01-23,1173,19
2025-02-23,1173,19
2025-03-23,1173,29
2025-04-23,1173,29
2025-05-23,1173,19
2025-06-23,1173,29
2025-07-23,1173,19
2025-08-23,1173,49
2025-09-23,1173,49
2025-10-23,1173,49
2025-11-23,1173,49
2025-12-23,1173,29
2026-01-23,1173,49
2024-10-27,1174,19
2024-11-27,1174,49
2024-12-27,1174,29
2025-01-27,1174,49
2025-02-27,1174,49
2025-03-27,1174,49
2025-04-27,1174,19
2025-05-27,1174,19
2023-06-05,1175,49
2023-07-05,1175,49
2023-08-05,1175,19
2023-09-05,1175,19
2023-10-05,1175,49
2023-11-05,1175,19
2023-12-05,1175,29
2024-01-05,1175,29
2024-02-05,1175,19
2024-03-05,1175,19
2024-04-05,1175,19
2024-05-05,1175,19
2024-06-05,1175,29
2024-07-05,1175,19
2024-08-05,1175,19
2024-09-05,1175,49
2024-10-05,1175,29
2024-04-13,1176,49
2024-05-13,1176,99
2024-06-13,1176,19
2024-07-13,1176,29
2023-02-18,1177,19
2023-03-18,1177,29
2023-03-25,1178,29
2023-04-25,1178,19
2023-05-25,1178,29
2023-06-25,1178,29
2023-07-25,1178,29
2023-08-25,1178,19
2023-09-25,1178,19
2023-10-25,1178,29
2023-11-25,1178,49
2023-12-25,1178,99
2023-12-27,1179,19
2024-01-27,1179,19
2024-02-27,1179,29
2024-03-27,1179,19
2024-04-27,1179,29
2024-05-27,1179,29
2024-06-27,1179,49
2024-07-27,1179,19
2024-08-27,1179,49
2024-09-27,1179,19
2024-10-27,1179,29
2024-11-27,1179,29
2024-12-27,1179,19
2025-01-27,1179,49
2025-02-27,1179,19
2025-03-27,1179,19
2025-04-27,1179,19
2024-11-19,1180,19
2024-12-19,1180,49
2025-01-19,1180,29
2025-02-19,1180,19
2025-03-19,1180,99
2023-05-28,1181,19
2023-06-28,1181,19
2023-07-28,1181,29
2023-08-28,1181,49
2023-09-28,1181,49
2023-10-28,1181,49
2023-11-28,1181,19
2023-12-28,1181,99
2024-01-28,1181,19
2024-02-28,1181,99
2024-03-28,1181,19
2024-09-21,1182,29
2024-10-21,1182,29
2024-11-21,1182,49
2024-12-21,1182,29
2025-01-21,1182,19
2025-02-21,1182,29
2025-03-21,1182,49
2025-04-21,1182,99
2025-05-21,1182,19
2025-06-21,1182,29
2025-07-21,1182,19
2025-08-21,1182,29
2023-12-08,1183,29
2024-01-08,1183,49
2024-02-08,1183,99
2024-03-08,1183,19
2024-04-08,1183,29
2024-05-08,1183,49
2024-06-08,1183,29
2024-07-08,1183,29
2024-08-08,1183,29
2024-09-08,1183,29
2024-10-08,1183,19
2024-11-08,1183,29
2024-12-08,1183,19
2025-01-08,1183,19
2025-02-08,1183,19
2024-04-20,1184,29
2024-05-20,1184,19
2024-06-20,1184,19
2024-07-20,1184,49
2024-08-20,1184,49
2024-09-20,1184,49
2024-10-20,1184,99
2024-11-20,1184,19
2024-12-20,1184,19
2025-01-20,1184,19
2023-03-04,1185,49
2023-04-04,1185,49
2023-05-04,1185,19
2023-06-04,1185,29
2023-07-04,1185,99
2023-08-04,1185,29
2023-09-04,1185,19
2023-10-04,1185,29
2023-11-04,1185,19
2023-12-04,1185,49
2024-01-04,1185,29
2024-12-01,1186,29
2025-01-01,1186,29
2025-02-01,1186,49
2025-03-01,1186,49
2025-04-01,1186,19
2025-05-01,1186,19
2025-06-01,1186,19
2025-07-01,1186,99
2025-08-01,1186,99
2025-09-01,1186,19
2023-12-26,1187,19
2024-01-26,1187,19
2024-02-26,1187,29
2024-03-26,1187,99
2024-04-26,1187,19
2024-07-14,1188,29
2024-08-14,1188,29
2024-09-14,1188,29
2024-10-14,1188,99
2024-11-14,1188,19
2024-12-14,1188,19
2025-01-14,1188,49
2025-02-14,1188,49
2025-03-14,1188,19
2025-04-14,1188,19
2025-05-14,1188,19
2025-06-14,1188,29
2023-11-23,1189,29
2023-12-23,1189,19
2024-01-23,1189,49
2024-02-23,1189,19
2024-03-23,1189,29
2024-04-23,1189,19
2024-05-23,1189,19
2024-06-23,1189,29
2024-07-23,1189,49
2024-08-23,1189,49
2024-09-23,1189,49
2024-10-23,1189,19
2024-11-23,1189,29
2024-12-23,1189,19
2025-01-23,1189,19
2023-05-21,1190,19
2023-06-21,1190,19
2023-07-21,1190,29
2023-08-21,1190,29
2023-08-03,1191,19
2024-03-10,1192,29
2024-04-10,1192,49
2024-05-10,1192,29
2024-06-10,1192,29
2024-12-23,1193,49
2025-01-23,1193,19
2025-02-23,1193,99
2025-03-23,1193,19
2025-04-23,1193,99
2025-05-23,1193,19
2025-06-23,1193,19
2025-07-23,1193,29
2025-08-23,1193,19
2023-11-14,1194,29
2023-12-14,1194,19
2024-01-14,1194,19
2024-02-14,1194,99
2023-02-01,1195,19
2023-03-01,1195,29
2023-04-01,1195,19
2023-05-01,1195,49
2023-06-01,1195,29
2023-07-01,1195,19
2023-08-01,1195,29
2023-09-01,1195,19
2023-10-01,1195,29
2023-11-01,1195,49
2024-10-31,1196,19
2024-11-30,1196,29
2024-12-31,1196,19
2025-01-31,1196,19
2025-02-28,1196,19
2025-03-31,1196,19
2025-04-30,1196,19
2023-10-12,1197,19
2023-11-12,1197,49
2023-12-12,1197,19
2024-01-12,1197,29
2024-02-12,1197,49
2024-03-12,1197,29
2024-04-12,1197,49
2024-05-12,1197,49
2024-06-12,1197,29
2024-07-12,1197,49
2024-08-12,1197,29
2023-11-01,1198,19
2024-03-04,1199,19
2024-04-04,1199,19
2024-05-04,1199,19
2024-06-04,1199,29
2024-07-04,1199,29
2024-08-04,1199,29
2024-09-04,1199,29
2024-10-04,1199,19
2024-11-04,1199,19
2024-12-04,1199,19
2025-01-04,1199,99
2025-02-04,1199,19
2025-03-04,1199,49
2024-04-21,1200,19
2024-05-21,1200,19
2023-10-13,1201,29
2023-11-13,1201,49
2023-12-13,1201,29
2024-01-13,1201,49
2024-02-13,1201,49
2023-05-24,1202,29
2023-06-24,1202,29
2023-07-24,1202,49
2023-08-24,1202,19
2023-09-24,1202,49
2023-10-24,1202,99
2023-11-24,1202,29
2023-12-24,1202,49
2024-01-24,1202,49
2024-02-24,1202,29
2024-03-24,1202,29
2024-04-24,1202,49
2024-05-24,1202,29
2024-06-24,1202,19
2024-02-28,1203,19
2024-03-28,1203,19
2024-04-28,1203,99
2024-05-28,1203,49
2024-06-28,1203,99
2024-07-28,1203,29
2024-08-28,1203,29
2024-09-28,1203,19
2023-01-19,1204,19
2023-02-19,1204,29
2023-03-19,1204,49
2023-04-19,1204,29
2023-05-19,1204,29
2023-06-19,1204,29
2023-07-19,1204,19
2023-08-19,1204,49
2023-01-18,1205,19
2023-02-18,1205,99
2023-03-18,1205,49
2024-08-12,1206,19
2024-09-12,1206,29
2024-10-12,1206,29
2024-11-12,1206,99
2024-12-12,1206,49
2025-01-12,1206,99
2025-02-12,1206,49
2025-03-12,1206,49
2025-04-12,1206,19
2025-05-12,1206,49
2025-06-12,1206,29
2025-07-12,1206,19
